port,port_state,protocol,rtt_ms,ttl,os_fingerprint,banner_text,icmp_blocked,rst_received,filtered_port_count,open_port_count,total_ports_scanned,firewall_present,firewall_type,best_bypass_flag
3306,filtered,tcp,379.56,246,Linux 4.x/5.x,Apache/2.4.41,1,0,78,5,100,1,aws_waf,fragment
6379,open,tcp,482.03,121,Linux 4.x/5.x,nginx/1.18.0,1,0,73,6,100,1,iptables,fin_scan
6379,open,tcp,424.08,252,Unknown,,1,0,58,3,100,1,iptables,fin_scan
6379,filtered,tcp,175.63,115,Windows 10,MariaDB 10.6,1,0,71,3,100,1,cisco_acl,dns_source_port
8443,filtered,tcp,30.74,55,Linux 4.x/5.x,MariaDB 10.6,1,0,75,7,100,1,ids_ips,connect_scan
443,filtered,tcp,471.9,55,Cisco IOS,ProFTPD 1.3.5,1,0,80,4,100,1,cloudflare,stealth_syn
8443,open,tcp,402.14,240,Unknown,OpenSSH_8.2p1,1,0,57,8,100,1,aws_waf,fragment
53,closed,tcp,391.55,246,Linux 4.x/5.x,,1,0,60,5,100,1,pf_bsd,connect_scan
53,open,tcp,111.55,62,Cisco IOS,OpenSSH_8.2p1,0,0,6,10,100,0,none,connect_scan
143,open,tcp,35.38,251,Windows 10,ProFTPD 1.3.5,0,1,0,1,100,0,none,connect_scan
80,filtered,tcp,130.19,60,Cisco IOS,OpenSSH_8.2p1,1,0,82,9,100,1,aws_waf,decoy_scan
5432,filtered,tcp,129.26,50,Unknown,nginx/1.18.0,0,0,90,1,100,1,aws_waf,fragment
445,filtered,tcp,410.36,122,Windows 10,,1,0,76,1,100,1,cisco_acl,dns_source_port
5432,filtered,tcp,167.07,116,Linux 4.x/5.x,,1,0,72,8,100,1,pf_bsd,connect_scan
53,open,tcp,200.36,254,Cisco IOS,MariaDB 10.6,0,1,4,5,100,0,none,connect_scan
25,open,tcp,349.2,118,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,66,5,100,1,pf_bsd,connect_scan
8443,filtered,tcp,96.97,248,Cisco IOS,Apache/2.4.41,1,0,86,3,100,1,cloudflare,fragment
110,filtered,tcp,72.0,62,Windows 10,Apache/2.4.41,1,0,62,7,100,1,pf_bsd,connect_scan
25,filtered,tcp,237.45,243,Linux 4.x/5.x,MariaDB 10.6,1,0,58,1,100,1,pf_bsd,connect_scan
110,open,tcp,450.72,243,Linux 4.x/5.x,nginx/1.18.0,0,0,66,7,100,1,pf_bsd,connect_scan
3306,filtered,tcp,361.65,118,Cisco IOS,Apache/2.4.41,1,0,79,7,100,1,aws_waf,decoy_scan
22,open,tcp,27.83,240,Unknown,,1,0,68,4,100,1,cloudflare,stealth_syn
21,filtered,tcp,196.87,249,Windows 10,MariaDB 10.6,0,0,51,4,100,1,iptables,fin_scan
21,filtered,tcp,387.74,122,Unknown,,1,0,59,10,100,1,cloudflare,fragment
25,closed,tcp,316.84,57,Linux 4.x/5.x,MariaDB 10.6,1,0,69,6,100,1,ids_ips,connect_scan
80,open,tcp,356.94,56,Unknown,ProFTPD 1.3.5,0,0,3,8,100,0,none,connect_scan
21,filtered,tcp,336.59,53,Windows 10,nginx/1.18.0,1,0,93,5,100,1,pf_bsd,connect_scan
445,filtered,tcp,336.46,52,Unknown,OpenSSH_8.2p1,1,0,81,1,100,1,ids_ips,connect_scan
25,filtered,tcp,155.84,248,Cisco IOS,,0,0,61,5,100,1,cloudflare,fragment
25,closed,tcp,90.61,116,Unknown,,1,0,75,10,100,1,iptables,xmas_scan
21,filtered,tcp,328.04,49,Unknown,Apache/2.4.41,1,0,90,1,100,1,aws_waf,decoy_scan
143,open,tcp,349.22,250,Windows 10,OpenSSH_8.2p1,0,1,6,6,100,0,none,connect_scan
5432,open,tcp,457.06,114,Cisco IOS,,1,0,70,5,100,1,pf_bsd,connect_scan
6379,filtered,tcp,173.87,118,Windows 10,nginx/1.18.0,0,0,73,4,100,1,aws_waf,fragment
110,open,tcp,198.47,243,Linux 4.x/5.x,MariaDB 10.6,0,0,1,7,100,0,none,connect_scan
8080,filtered,tcp,479.96,51,Cisco IOS,nginx/1.18.0,1,0,80,9,100,1,pf_bsd,connect_scan
443,filtered,tcp,391.58,63,Windows 10,nginx/1.18.0,1,0,56,7,100,1,aws_waf,decoy_scan
443,filtered,tcp,111.24,54,Windows 10,ProFTPD 1.3.5,0,0,63,9,100,1,ids_ips,connect_scan
445,filtered,tcp,343.38,254,Unknown,OpenSSH_8.2p1,1,0,70,8,100,1,cloudflare,dns_source_port
8443,open,tcp,499.38,54,Linux 4.x/5.x,MariaDB 10.6,0,0,73,8,100,1,ids_ips,connect_scan
8080,filtered,tcp,157.58,118,Unknown,Apache/2.4.41,1,0,75,5,100,1,aws_waf,decoy_scan
8443,open,tcp,390.17,50,Unknown,MariaDB 10.6,0,0,54,5,100,1,cisco_acl,http_source_port
22,open,tcp,422.09,57,Windows 10,,1,0,55,10,100,1,cloudflare,fragment
8443,open,tcp,455.45,50,Linux 4.x/5.x,Apache/2.4.41,1,0,61,5,100,1,aws_waf,fragment
443,filtered,tcp,473.39,53,Windows 10,MariaDB 10.6,1,0,79,6,100,1,aws_waf,fragment
22,open,tcp,412.12,246,Cisco IOS,nginx/1.18.0,0,0,8,5,100,0,none,connect_scan
443,filtered,tcp,487.01,244,Unknown,OpenSSH_8.2p1,1,0,91,6,100,1,pf_bsd,connect_scan
6379,open,tcp,238.47,50,Unknown,OpenSSH_8.2p1,1,0,51,6,100,1,pf_bsd,connect_scan
443,open,tcp,118.24,124,Windows 10,ProFTPD 1.3.5,1,0,58,1,100,1,ids_ips,connect_scan
21,filtered,tcp,125.86,61,Cisco IOS,MariaDB 10.6,1,0,94,3,100,1,ids_ips,connect_scan
1433,filtered,tcp,138.8,56,Linux 4.x/5.x,OpenSSH_8.2p1,1,0,66,9,100,1,cloudflare,stealth_syn
25,closed,tcp,396.37,116,Unknown,Apache/2.4.41,1,0,51,9,100,1,pf_bsd,connect_scan
445,filtered,tcp,182.61,52,Cisco IOS,,1,0,67,7,100,1,ids_ips,connect_scan
80,open,tcp,365.36,119,Windows 10,Apache/2.4.41,0,0,2,8,100,0,none,connect_scan
53,filtered,tcp,239.59,49,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,78,1,100,1,ids_ips,connect_scan
3306,filtered,tcp,178.99,244,Unknown,MariaDB 10.6,1,0,85,4,100,1,cisco_acl,dns_source_port
22,open,tcp,349.31,243,Unknown,MariaDB 10.6,1,0,88,2,100,1,pf_bsd,connect_scan
8080,filtered,tcp,298.06,114,Linux 4.x/5.x,MariaDB 10.6,1,0,79,5,100,1,cisco_acl,http_source_port
8443,filtered,tcp,304.99,113,Unknown,MariaDB 10.6,0,0,81,2,100,1,cloudflare,stealth_syn
8080,filtered,tcp,99.52,247,Windows 10,OpenSSH_8.2p1,0,0,63,2,100,1,aws_waf,fragment
1433,open,tcp,16.8,59,Unknown,ProFTPD 1.3.5,1,0,75,8,100,1,cloudflare,fragment
21,open,tcp,382.34,63,Cisco IOS,ProFTPD 1.3.5,0,1,0,9,100,0,none,connect_scan
8080,open,tcp,269.57,117,Windows 10,nginx/1.18.0,1,0,59,2,100,1,cisco_acl,http_source_port
3306,filtered,tcp,431.49,241,Cisco IOS,,1,0,75,3,100,1,pf_bsd,connect_scan
22,open,tcp,105.11,63,Linux 4.x/5.x,OpenSSH_8.2p1,0,1,0,1,100,0,none,connect_scan
8080,closed,tcp,216.03,57,Windows 10,Apache/2.4.41,1,0,75,3,100,1,ids_ips,connect_scan
3306,filtered,tcp,172.94,254,Unknown,nginx/1.18.0,1,0,51,4,100,1,pf_bsd,connect_scan
6379,filtered,tcp,150.84,63,Windows 10,ProFTPD 1.3.5,1,0,71,8,100,1,ids_ips,connect_scan
25,filtered,tcp,92.48,124,Linux 4.x/5.x,,0,0,81,1,100,1,cisco_acl,http_source_port
110,filtered,tcp,260.07,243,Windows 10,nginx/1.18.0,0,0,65,4,100,1,pf_bsd,connect_scan
443,filtered,tcp,178.21,122,Cisco IOS,OpenSSH_8.2p1,1,0,89,10,100,1,pf_bsd,connect_scan
6379,filtered,tcp,84.94,61,Linux 4.x/5.x,nginx/1.18.0,0,0,70,5,100,1,aws_waf,decoy_scan
80,open,tcp,402.01,63,Cisco IOS,,1,0,79,10,100,1,ids_ips,connect_scan
22,open,tcp,287.34,114,Cisco IOS,OpenSSH_8.2p1,1,0,66,8,100,1,ids_ips,connect_scan
1433,filtered,tcp,91.29,246,Linux 4.x/5.x,nginx/1.18.0,0,0,56,2,100,1,iptables,xmas_scan
5432,open,tcp,488.19,248,Cisco IOS,nginx/1.18.0,0,0,61,8,100,1,cisco_acl,dns_source_port
143,filtered,tcp,340.52,254,Unknown,nginx/1.18.0,1,0,63,8,100,1,cisco_acl,http_source_port
21,open,tcp,49.16,60,Linux 4.x/5.x,nginx/1.18.0,0,0,2,6,100,0,none,connect_scan
25,open,tcp,406.36,53,Unknown,nginx/1.18.0,0,1,2,9,100,0,none,connect_scan
445,filtered,tcp,428.97,242,Cisco IOS,nginx/1.18.0,1,0,86,6,100,1,cisco_acl,dns_source_port
445,filtered,tcp,336.42,254,Unknown,Apache/2.4.41,1,0,90,9,100,1,ids_ips,connect_scan
22,filtered,tcp,205.56,245,Unknown,MariaDB 10.6,1,0,73,7,100,1,aws_waf,slow_scan
8443,open,tcp,423.52,56,Windows 10,OpenSSH_8.2p1,1,0,57,7,100,1,cisco_acl,http_source_port
110,filtered,tcp,61.05,118,Linux 4.x/5.x,OpenSSH_8.2p1,1,0,50,6,100,1,cisco_acl,dns_source_port
5432,filtered,tcp,265.25,244,Cisco IOS,nginx/1.18.0,1,0,84,7,100,1,pf_bsd,connect_scan
8443,filtered,tcp,294.54,116,Windows 10,,1,0,52,1,100,1,iptables,xmas_scan
143,closed,tcp,89.51,127,Cisco IOS,ProFTPD 1.3.5,0,0,64,4,100,1,pf_bsd,connect_scan
3306,filtered,tcp,124.73,254,Windows 10,OpenSSH_8.2p1,1,0,52,6,100,1,aws_waf,decoy_scan
6379,filtered,tcp,479.18,124,Linux 4.x/5.x,Apache/2.4.41,1,0,63,6,100,1,cisco_acl,dns_source_port
80,filtered,tcp,42.16,119,Linux 4.x/5.x,OpenSSH_8.2p1,1,0,53,6,100,1,aws_waf,fragment
443,open,tcp,202.51,116,Unknown,Apache/2.4.41,0,0,70,7,100,1,aws_waf,decoy_scan
445,filtered,tcp,313.09,247,Cisco IOS,ProFTPD 1.3.5,0,0,54,10,100,1,cisco_acl,http_source_port
3306,filtered,tcp,444.8,245,Unknown,nginx/1.18.0,1,0,78,2,100,1,aws_waf,decoy_scan
8080,closed,tcp,353.58,242,Linux 4.x/5.x,Apache/2.4.41,1,0,75,8,100,1,pf_bsd,connect_scan
53,filtered,tcp,251.15,242,Windows 10,OpenSSH_8.2p1,1,0,66,2,100,1,pf_bsd,connect_scan
6379,filtered,tcp,146.77,246,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,73,8,100,1,aws_waf,slow_scan
27017,filtered,tcp,368.01,249,Cisco IOS,ProFTPD 1.3.5,1,0,74,2,100,1,ids_ips,connect_scan
110,open,tcp,214.61,121,Windows 10,OpenSSH_8.2p1,0,0,3,5,100,0,none,connect_scan
21,open,tcp,247.03,252,Linux 4.x/5.x,nginx/1.18.0,0,0,8,3,100,0,none,connect_scan
80,open,tcp,251.09,123,Windows 10,ProFTPD 1.3.5,0,0,6,6,100,0,none,connect_scan
27017,open,tcp,327.31,59,Windows 10,OpenSSH_8.2p1,0,1,0,7,100,0,none,connect_scan
53,filtered,tcp,24.79,113,Unknown,MariaDB 10.6,1,0,65,6,100,1,ids_ips,connect_scan
53,open,tcp,9.34,117,Linux 4.x/5.x,ProFTPD 1.3.5,0,1,2,5,100,0,none,connect_scan
5432,filtered,tcp,243.92,50,Linux 4.x/5.x,OpenSSH_8.2p1,0,0,80,10,100,1,ids_ips,connect_scan
110,open,tcp,88.34,55,Linux 4.x/5.x,ProFTPD 1.3.5,0,0,74,5,100,1,cloudflare,fragment
27017,filtered,tcp,15.7,123,Cisco IOS,OpenSSH_8.2p1,1,0,77,2,100,1,pf_bsd,connect_scan
8080,filtered,tcp,219.9,245,Windows 10,Apache/2.4.41,1,0,77,1,100,1,cisco_acl,dns_source_port
80,filtered,tcp,264.36,119,Windows 10,OpenSSH_8.2p1,0,0,76,4,100,1,aws_waf,slow_scan
143,open,tcp,402.38,125,Windows 10,nginx/1.18.0,0,0,8,5,100,0,none,connect_scan
3306,open,tcp,366.21,57,Linux 4.x/5.x,Apache/2.4.41,0,0,57,9,100,1,aws_waf,fragment
21,open,tcp,45.25,54,Cisco IOS,ProFTPD 1.3.5,1,0,55,10,100,1,iptables,xmas_scan
443,open,tcp,97.9,118,Windows 10,MariaDB 10.6,0,0,2,2,100,0,none,connect_scan
22,filtered,tcp,114.22,124,Cisco IOS,nginx/1.18.0,1,0,59,7,100,1,pf_bsd,connect_scan
6379,open,tcp,273.98,121,Cisco IOS,ProFTPD 1.3.5,0,0,7,2,100,0,none,connect_scan
443,closed,tcp,56.1,242,Cisco IOS,nginx/1.18.0,0,0,50,3,100,1,cloudflare,fragment
143,filtered,tcp,309.34,244,Unknown,Apache/2.4.41,1,0,71,5,100,1,aws_waf,decoy_scan
27017,filtered,tcp,419.92,250,Linux 4.x/5.x,Apache/2.4.41,1,0,91,8,100,1,ids_ips,connect_scan
143,filtered,tcp,200.43,52,Unknown,ProFTPD 1.3.5,0,0,81,4,100,1,cloudflare,stealth_syn
25,filtered,tcp,211.48,127,Windows 10,nginx/1.18.0,0,0,92,3,100,1,pf_bsd,connect_scan
53,filtered,tcp,96.72,57,Cisco IOS,,1,0,58,7,100,1,aws_waf,fragment
27017,filtered,tcp,297.51,60,Windows 10,OpenSSH_8.2p1,1,0,76,6,100,1,cloudflare,fragment
6379,filtered,tcp,356.91,250,Unknown,MariaDB 10.6,0,0,81,5,100,1,iptables,xmas_scan
21,filtered,tcp,297.49,55,Unknown,Apache/2.4.41,0,0,85,9,100,1,cisco_acl,http_source_port
143,filtered,tcp,87.28,58,Unknown,ProFTPD 1.3.5,0,0,60,8,100,1,ids_ips,connect_scan
445,filtered,tcp,204.88,56,Unknown,OpenSSH_8.2p1,0,0,92,4,100,1,cisco_acl,http_source_port
1433,filtered,tcp,301.64,251,Cisco IOS,OpenSSH_8.2p1,1,0,77,8,100,1,pf_bsd,connect_scan
3306,open,tcp,215.93,115,Linux 4.x/5.x,nginx/1.18.0,0,0,1,8,100,0,none,connect_scan
1433,filtered,tcp,321.73,126,Cisco IOS,ProFTPD 1.3.5,1,0,81,4,100,1,pf_bsd,connect_scan
110,filtered,tcp,151.09,123,Unknown,Apache/2.4.41,0,0,70,3,100,1,cloudflare,fragment
22,filtered,tcp,394.23,59,Windows 10,MariaDB 10.6,1,0,81,6,100,1,ids_ips,connect_scan
27017,open,tcp,496.2,121,Unknown,OpenSSH_8.2p1,1,0,63,8,100,1,cloudflare,dns_source_port
8443,open,tcp,250.28,57,Linux 4.x/5.x,OpenSSH_8.2p1,0,0,73,10,100,1,ids_ips,connect_scan
8443,filtered,tcp,357.8,52,Unknown,MariaDB 10.6,1,0,52,8,100,1,iptables,xmas_scan
21,open,tcp,46.37,50,Windows 10,Apache/2.4.41,1,0,85,2,100,1,pf_bsd,connect_scan
3306,filtered,tcp,265.41,60,Windows 10,ProFTPD 1.3.5,1,0,86,1,100,1,iptables,xmas_scan
27017,filtered,tcp,119.85,49,Cisco IOS,Apache/2.4.41,1,0,78,3,100,1,iptables,fin_scan
25,filtered,tcp,275.94,63,Linux 4.x/5.x,nginx/1.18.0,1,0,93,10,100,1,cisco_acl,dns_source_port
22,filtered,tcp,40.06,240,Windows 10,ProFTPD 1.3.5,0,0,85,4,100,1,aws_waf,fragment
53,open,tcp,135.68,245,Unknown,ProFTPD 1.3.5,0,0,4,2,100,0,none,connect_scan
80,closed,tcp,315.49,250,Unknown,ProFTPD 1.3.5,0,0,66,9,100,1,cloudflare,fragment
110,open,tcp,104.95,59,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,53,10,100,1,pf_bsd,connect_scan
443,filtered,tcp,142.14,61,Linux 4.x/5.x,MariaDB 10.6,0,0,53,4,100,1,ids_ips,connect_scan
8080,open,tcp,126.84,58,Windows 10,OpenSSH_8.2p1,1,0,62,6,100,1,cisco_acl,dns_source_port
110,filtered,tcp,323.09,246,Cisco IOS,nginx/1.18.0,1,0,57,1,100,1,ids_ips,connect_scan
1433,filtered,tcp,365.58,54,Cisco IOS,,1,0,63,10,100,1,pf_bsd,connect_scan
80,open,tcp,72.43,250,Cisco IOS,nginx/1.18.0,1,0,61,5,100,1,cloudflare,fragment
443,filtered,tcp,242.12,58,Unknown,ProFTPD 1.3.5,0,0,54,7,100,1,cloudflare,fragment
110,open,tcp,216.23,248,Windows 10,,1,0,67,3,100,1,ids_ips,connect_scan
8080,open,tcp,437.21,56,Cisco IOS,Apache/2.4.41,0,0,5,4,100,0,none,connect_scan
8443,filtered,tcp,392.93,252,Windows 10,OpenSSH_8.2p1,0,0,53,5,100,1,cisco_acl,dns_source_port
22,filtered,tcp,471.51,58,Cisco IOS,nginx/1.18.0,0,0,60,4,100,1,pf_bsd,connect_scan
1433,filtered,tcp,476.03,118,Linux 4.x/5.x,nginx/1.18.0,1,0,52,3,100,1,iptables,fin_scan
5432,open,tcp,401.74,52,Unknown,ProFTPD 1.3.5,0,1,0,2,100,0,none,connect_scan
443,filtered,tcp,422.81,51,Windows 10,MariaDB 10.6,1,0,62,6,100,1,cisco_acl,http_source_port
21,filtered,tcp,105.08,53,Unknown,OpenSSH_8.2p1,1,0,79,3,100,1,aws_waf,fragment
443,filtered,tcp,77.68,126,Windows 10,nginx/1.18.0,0,0,52,8,100,1,cloudflare,stealth_syn
445,open,tcp,48.1,116,Cisco IOS,,0,0,4,6,100,0,none,connect_scan
27017,closed,tcp,202.99,49,Unknown,ProFTPD 1.3.5,0,0,6,7,100,0,none,connect_scan
8443,filtered,tcp,86.61,248,Unknown,OpenSSH_8.2p1,1,0,72,4,100,1,ids_ips,connect_scan
8080,filtered,tcp,52.54,63,Unknown,MariaDB 10.6,1,0,67,9,100,1,pf_bsd,connect_scan
5432,open,tcp,74.69,59,Unknown,MariaDB 10.6,0,0,63,10,100,1,cisco_acl,dns_source_port
5432,filtered,tcp,46.25,55,Linux 4.x/5.x,,1,0,70,8,100,1,aws_waf,slow_scan
143,filtered,tcp,329.94,126,Cisco IOS,ProFTPD 1.3.5,0,0,85,10,100,1,ids_ips,connect_scan
25,filtered,tcp,104.62,52,Linux 4.x/5.x,,1,0,93,10,100,1,aws_waf,fragment
5432,open,tcp,395.5,249,Linux 4.x/5.x,MariaDB 10.6,1,0,78,1,100,1,cloudflare,dns_source_port
143,filtered,tcp,208.45,126,Windows 10,MariaDB 10.6,0,0,84,6,100,1,cisco_acl,http_source_port
80,closed,tcp,47.44,114,Linux 4.x/5.x,ProFTPD 1.3.5,0,0,7,2,100,0,none,connect_scan
143,filtered,tcp,33.78,120,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,56,10,100,1,aws_waf,slow_scan
27017,filtered,tcp,117.56,125,Cisco IOS,Apache/2.4.41,1,0,81,9,100,1,ids_ips,connect_scan
8080,open,tcp,231.26,53,Cisco IOS,ProFTPD 1.3.5,1,0,69,4,100,1,cloudflare,stealth_syn
3306,open,tcp,386.08,61,Linux 4.x/5.x,ProFTPD 1.3.5,0,1,8,7,100,0,none,connect_scan
8443,filtered,tcp,322.31,55,Cisco IOS,,1,0,54,5,100,1,pf_bsd,connect_scan
25,filtered,tcp,20.67,120,Cisco IOS,ProFTPD 1.3.5,1,0,63,2,100,1,iptables,xmas_scan
110,filtered,tcp,333.3,56,Linux 4.x/5.x,ProFTPD 1.3.5,1,0,53,9,100,1,aws_waf,slow_scan
6379,filtered,tcp,68.98,116,Cisco IOS,MariaDB 10.6,1,0,68,4,100,1,cloudflare,fragment
27017,filtered,tcp,275.3,250,Unknown,Apache/2.4.41,0,0,74,2,100,1,cloudflare,dns_source_port
110,closed,tcp,262.01,124,Windows 10,ProFTPD 1.3.5,0,0,58,10,100,1,ids_ips,connect_scan
25,filtered,tcp,46.89,252,Unknown,ProFTPD 1.3.5,1,0,74,9,100,1,iptables,xmas_scan
5432,open,tcp,201.7,244,Windows 10,nginx/1.18.0,0,0,69,8,100,1,cloudflare,fragment
8080,open,tcp,105.53,124,Cisco IOS,OpenSSH_8.2p1,0,0,1,6,100,0,none,connect_scan
143,open,tcp,215.59,127,Linux 4.x/5.x,nginx/1.18.0,0,0,62,5,100,1,cloudflare,dns_source_port
445,filtered,tcp,123.94,241,Windows 10,OpenSSH_8.2p1,1,0,62,9,100,1,aws_waf,decoy_scan
22,open,tcp,320.34,245,Cisco IOS,,1,0,69,1,100,1,pf_bsd,connect_scan
3306,filtered,tcp,251.24,114,Windows 10,OpenSSH_8.2p1,1,0,60,7,100,1,aws_waf,slow_scan
110,open,tcp,268.63,123,Windows 10,,1,0,59,5,100,1,pf_bsd,connect_scan
27017,filtered,tcp,170.73,59,Unknown,,1,0,91,4,100,1,iptables,null_scan
25,filtered,tcp,99.73,243,Windows 10,MariaDB 10.6,1,0,89,1,100,1,aws_waf,fragment
110,open,tcp,152.51,56,Unknown,,1,0,50,1,100,1,iptables,null_scan
80,filtered,tcp,288.29,242,Windows 10,ProFTPD 1.3.5,1,0,92,4,100,1,cisco_acl,dns_source_port
6379,filtered,tcp,448.73,252,Windows 10,nginx/1.18.0,1,0,89,1,100,1,cloudflare,stealth_syn
22,filtered,tcp,495.03,115,Windows 10,MariaDB 10.6,1,0,62,8,100,1,iptables,null_scan
443,filtered,tcp,179.37,51,Windows 10,OpenSSH_8.2p1,1,0,86,1,100,1,cisco_acl,http_source_port
5432,filtered,tcp,147.42,253,Cisco IOS,nginx/1.18.0,1,0,78,6,100,1,aws_waf,fragment
53,filtered,tcp,137.24,240,Cisco IOS,MariaDB 10.6,1,0,94,5,100,1,iptables,xmas_scan
143,open,tcp,125.14,248,Windows 10,MariaDB 10.6,0,0,76,1,100,1,aws_waf,decoy_scan
27017,open,tcp,134.66,54,Windows 10,nginx/1.18.0,0,0,72,3,100,1,ids_ips,connect_scan
445,filtered,tcp,8.8,240,Cisco IOS,ProFTPD 1.3.5,1,0,90,6,100,1,ids_ips,connect_scan
6379,filtered,tcp,58.67,253,Unknown,MariaDB 10.6,0,0,61,4,100,1,aws_waf,fragment
5432,open,tcp,135.04,249,Windows 10,Apache/2.4.41,0,0,2,3,100,0,none,connect_scan
445,filtered,tcp,401.11,63,Cisco IOS,nginx/1.18.0,1,0,56,10,100,1,cloudflare,dns_source_port
5432,filtered,tcp,423.35,248,Linux 4.x/5.x,ProFTPD 1.3.5,0,0,89,4,100,1,pf_bsd,connect_scan
25,open,tcp,20.73,244,Unknown,MariaDB 10.6,0,0,77,6,100,1,cloudflare,fragment
445,open,tcp,355.12,247,Windows 10,nginx/1.18.0,0,0,4,10,100,0,none,connect_scan
22,filtered,tcp,497.1,115,Linux 4.x/5.x,Apache/2.4.41,1,0,53,9,100,1,iptables,xmas_scan
80,filtered,tcp,137.39,253,Cisco IOS,,0,0,89,6,100,1,ids_ips,connect_scan
80,filtered,tcp,353.83,124,Unknown,MariaDB 10.6,1,0,83,4,100,1,ids_ips,connect_scan
445,open,tcp,102.15,123,Cisco IOS,OpenSSH_8.2p1,0,0,7,6,100,0,none,connect_scan
27017,filtered,tcp,389.23,117,Cisco IOS,,0,0,87,6,100,1,aws_waf,fragment
25,filtered,tcp,174.94,116,Cisco IOS,nginx/1.18.0,0,0,76,10,100,1,ids_ips,connect_scan
22,open,tcp,199.96,52,Cisco IOS,MariaDB 10.6,0,0,50,5,100,1,pf_bsd,connect_scan
8443,filtered,tcp,437.06,55,Cisco IOS,,1,0,68,5,100,1,ids_ips,connect_scan
80,filtered,tcp,311.73,117,Cisco IOS,,1,0,66,9,100,1,aws_waf,slow_scan
22,filtered,tcp,422.15,125,Windows 10,ProFTPD 1.3.5,0,0,74,2,100,1,ids_ips,connect_scan
443,open,tcp,166.69,57,Cisco IOS,,1,0,51,10,100,1,iptables,null_scan
3306,filtered,tcp,296.2,113,Windows 10,Apache/2.4.41,0,0,56,1,100,1,cisco_acl,http_source_port
53,filtered,tcp,277.14,57,Cisco IOS,nginx/1.18.0,1,0,50,3,100,1,pf_bsd,connect_scan
6379,open,tcp,363.08,122,Linux 4.x/5.x,Apache/2.4.41,1,0,72,3,100,1,cisco_acl,http_source_port
53,filtered,tcp,50.95,240,Cisco IOS,MariaDB 10.6,0,0,87,10,100,1,aws_waf,slow_scan
6379,filtered,tcp,143.41,243,Windows 10,ProFTPD 1.3.5,1,0,77,9,100,1,aws_waf,fragment
1433,filtered,tcp,118.62,245,Linux 4.x/5.x,OpenSSH_8.2p1,1,0,50,2,100,1,pf_bsd,connect_scan
5432,open,tcp,420.52,244,Cisco IOS,OpenSSH_8.2p1,0,0,1,8,100,0,none,connect_scan
6379,open,tcp,407.06,244,Cisco IOS,,0,0,5,2,100,0,none,connect_scan
445,filtered,tcp,61.52,120,Cisco IOS,OpenSSH_8.2p1,0,0,80,3,100,1,ids_ips,connect_scan
53,open,tcp,387.73,62,Linux 4.x/5.x,OpenSSH_8.2p1,1,0,50,3,100,1,iptables,fin_scan
22,filtered,tcp,205.3,253,Windows 10,Apache/2.4.41,1,0,89,2,100,1,aws_waf,fragment
445,filtered,tcp,252.92,125,Unknown,ProFTPD 1.3.5,0,0,84,6,100,1,aws_waf,decoy_scan
53,filtered,tcp,248.43,60,Linux 4.x/5.x,Apache/2.4.41,0,0,63,6,100,1,cloudflare,stealth_syn
8443,filtered,tcp,193.24,57,Windows 10,,1,0,91,2,100,1,cisco_acl,http_source_port
6379,open,tcp,25.69,124,Windows 10,OpenSSH_8.2p1,1,0,72,10,100,1,cloudflare,fragment
80,filtered,tcp,376.82,56,Linux 4.x/5.x,OpenSSH_8.2p1,0,0,81,5,100,1,ids_ips,connect_scan
1433,filtered,tcp,348.54,246,Cisco IOS,OpenSSH_8.2p1,0,0,92,4,100,1,aws_waf,decoy_scan
8080,filtered,tcp,129.61,249,Windows 10,nginx/1.18.0,1,0,69,9,100,1,aws_waf,slow_scan
445,filtered,tcp,381.66,240,Linux 4.x/5.x,Apache/2.4.41,1,0,62,4,100,1,cisco_acl,http_source_port
8443,filtered,tcp,102.56,253,Cisco IOS,MariaDB 10.6,1,0,83,5,100,1,cloudflare,dns_source_port
21,filtered,tcp,229.48,254,Unknown,ProFTPD 1.3.5,1,0,94,4,100,1,iptables,xmas_scan
27017,filtered,tcp,337.03,53,Windows 10,nginx/1.18.0,1,0,68,5,100,1,pf_bsd,connect_scan
110,filtered,tcp,223.35,122,Cisco IOS,OpenSSH_8.2p1,0,0,88,7,100,1,ids_ips,connect_scan
25,filtered,tcp,101.59,57,Windows 10,,1,0,90,2,100,1,aws_waf,fragment
53,filtered,tcp,128.38,247,Unknown,ProFTPD 1.3.5,0,0,75,9,100,1,cloudflare,fragment
443,filtered,tcp,449.32,117,Unknown,,1,0,86,9,100,1,aws_waf,decoy_scan
80,open,tcp,80.01,247,Windows 10,nginx/1.18.0,0,0,3,4,100,0,none,connect_scan
443,open,tcp,388.58,250,Unknown,OpenSSH_8.2p1,1,0,56,8,100,1,ids_ips,connect_scan
80,open,tcp,329.58,117,Windows 10,OpenSSH_8.2p1,1,0,55,7,100,1,aws_waf,slow_scan
22,filtered,tcp,495.19,121,Linux 4.x/5.x,,1,0,71,5,100,1,aws_waf,decoy_scan
5432,open,tcp,487.65,124,Unknown,,0,0,64,7,100,1,ids_ips,connect_scan
110,filtered,tcp,70.52,49,Linux 4.x/5.x,,1,0,81,6,100,1,iptables,xmas_scan
